head,relation,tail
2834,1,druckeinstellung
2834,1,einfaches prüfen
2834,1,wartungs- und reinigungsarbeiten
2834,1,reinigung von bauteilen
2834,1,lösungsmittelhaltigen reinigungsmitteln
2834,1,optische nachkontrolle
2834,1,normen und vorschriften
2834,1,qmh
2834,1,ausbildung
2834,1,maler
2834,1,lackierer
2834,1,berufserfahrung
2834,1,führerschein
2834,1,persönliche begleitung
2835,0,2
2835,1,programmierung
2835,1,prozessüberwachung
2835,1,werker-selbstprüfung
2835,1,quereinsteiger
2835,1,cnc-gesteuerten maschinen
2835,1,handwerkliches geschick und technisches verständnis
2835,1,feedbackgespräche
2835,1,weiterbildungsmöglichkeiten
2836,0,9
2836,1,produktion
2836,1,leipzig
2836,1,montage
2836,1,teilkomponenten
2836,1,erfahrungen
2836,1,produktion
2836,1,schicht-system
2836,1,teamplayer
2836,1,teamfähigkeit
2836,1,fingerfertigkeit
2836,1,zuverlässigkeit
2836,1,gewissenhaftigkeit
2836,1,lernbereitschaft
2836,1,körperliche belastbarkeit
2836,1,zuschläge
2837,0,2
2837,1,cnc-schleifer
2837,1,selbständiges bedienen
2837,1,rüsten und einrichten
2837,1,doppelplattenschleifmaschine
2837,1,qualitätskotrolle
2837,1,wartung
2837,1,instandhaltung
2837,1,berufsausbildung
2837,1,metallbereich
2837,1,berufserfahrung
2837,1,cnc-gesteuerten
2837,1,handwerkliches geschick
2837,1,technisches verständnis
2837,1,offene kommunikationskultur
2837,1,wertschätzung
2837,1,deutsch
2837,1,01.06.2023
2838,0,2
2838,1,weser-ems-region
2838,1,bewerbermanagement
2838,1,programmieren
2838,1,rüsten
2838,1,qualitätskontrolle
2838,1,flexibilität
2838,1,sorgfältige arbeitsweise
2838,1,zuverlässigkeit
2838,1,karriere
2838,1,produktion
2838,1,schweißer
2838,1,mechaniker
2838,1,maschinen und anlagenführer
2838,1,produktionsmitarbeiter
2838,1,produktionshelfer
2838,1,monteur
2838,1,quereinsteiger
2839,0,19
2839,1,oplossingen
2839,1,analytics
2839,1,gestructureerde
2839,1,oplossingen
2839,1,vloeiend
2839,1,wij
2839,1,aarzel
2840,0,4
2840,1,übernahmewahrscheinlichkeit
2840,1,weiterbildungsmöglichkeiten
2840,1,demontage
2840,1,fehlersuche
2840,1,instandsetzung
2840,1,remontage
2840,1,englischkenntnisse
2840,1,kranschein
2840,1,staplerschein
2840,1,produktion
2841,0,3
2841,1,freundliches auftreten
2841,1,sinn für ordnung und sauberkeit
2841,1,baumarktprodukten
2841,1,einsatzbereitschaft
2841,1,englisch
2842,0,2
2842,1,weser-ems-region
2842,1,personalauswahl
2842,1,bewerbermanagement
2842,1,cnc-gesteuerten maschinen
2842,1,cnc-fräsmaschinen
2842,1,siemens 840 steuerung
2842,1,qualität
2842,1,zeichnungslesen
2842,1,zuverlässigkeit
2842,1,teamfähigkeit
2842,1,führerschein und pkw
2842,1,karriere
2842,1,produktion
2842,1,schweißer
2842,1,mechaniker
2842,1,maschinen und anlagenführer
2842,1,produktionsmitarbeiter
2842,1,produktionshelfer
2842,1,monteur
2842,1,quereinsteiger
2843,0,15
2843,1,innovationspartner
2843,1,dentalprodukte
2843,1,-dienstleistungen
2843,1,zahntechniker
2843,1,schaumodelle
2843,1,entwicklungs- und forschungsprojekten
2843,1,assistenz
2843,1,zahntechniker
2843,1,flexibilität
2843,1,eigenverantwortliches arbeiten
2843,1,teamfähigkeit
2843,1,leistungsbereitschaft
2843,1,sprachkenntnisse
2844,0,3
2844,1,6221
2844,1,regionale leh-key-accounts
2844,1,ausschreibungen
2844,1,jahresgesprächen
2844,1,sortimentspflege
2844,1,wettbewerbsanalysen
2844,1,betriebswirtschaftliches studium
2844,1,kaufmännische ausbildung
2844,1,industriekaufmann
2844,1,handelsfachwirt
2844,1,versiert
2844,1,ms office
2844,1,sap
2844,1,reisebereitschaft
2845,0,0
2845,1,produktionsmitarbeiter
2845,1,validierungsprojekten
2845,1,teamgeist
2845,1,teamfähigkeit
2846,0,3
2846,1,verantwortungsbewusst
2846,1,strategische orientierung
2846,1,marktstrategien
2846,1,wettbewerbsanalyse
2846,1,lösung von anwendungstechnischen fragestellungen
2846,1,angebotserstellung
2846,1,freude am umgang mit kunden
2846,1,kommunikationsfähigkeit
2846,1,belastbarkeit
2846,1,reisebereitschaft
2846,1,ms-office-anwendungen
2846,1,führerschein
2846,1,mobil
2847,0,0
2847,1,siba
2847,1,in maschinen und schaltanlagen
2847,1,ferienarbeiter
2847,1,arbeitsabläufe
2847,1,produktionsbetrieb
2847,1,vormontage von bauteilen
2847,1,produktion
2847,1,verantwortungsbewusstsein
2847,1,teamfähigkeit
2847,1,engagement
2847,1,selbstständige
2848,0,7
2848,1,kommissionierung
2848,1,produktion
2848,1,edv erfassung
2848,1,eingangs- und ausgangswaren
2848,1,lagerplatzverwaltung
2848,1,warentransport
2848,1,teamfähig
2848,1,kundenorientiert
2848,1,flexibel
2848,1,führerschein klasse b und pkw
2849,0,9
2849,1,helfer
2849,1,helfertätigkeiten
2849,1,produktion
2849,1,flexibilität
2849,1,zuverlässigkeit
2849,1,8-stunden-schicht
2849,1,deutschkenntnisse
2850,0,0
2850,1,produktionsmitarbeiter
2850,1,produktionshelfer
2850,1,quereinsteiger
2850,1,edv-kenntnisse
2850,1,entwicklungs- und weiterbildungschancen
2851,0,17
2851,1,industrieanwendungen
2851,1,energieübertragung
2851,1,datenkommunikation
2851,1,krantechnologie
2851,1,kommissionierung
2851,1,produktion
2851,1,gewissenhaftes zählen
2851,1,abwiegen und zusammenstellen von kleinteilen
2851,1,it-lagersystemen
2851,1,staplerschein
2851,1,detailorientierung
2851,1,deutschkenntnisse
2851,1,mitarbeiterverpflegung
2851,1,gesundheitsförderungen
2851,1,fahrradleasing
2851,1,firmenevents
2851,1,unternehmensentwicklung
2851,1,internationales austauschprogramm
2851,1,12 monate
2852,0,18
2852,1,teambesprechungen
2852,1,entwicklungschancen
2852,1,gesenkschmiedehämmern
2852,1,überwachen
2852,1,gesenkposition
2852,1,warmabgraten
2852,1,schmiedestücken
2852,1,motivation
2852,1,teamgeist
2852,1,deutsch in wort und schrift
2853,0,9
2853,1,deutschkenntnisse
2853,1,verantwortungsbewusstsein
2853,1,teamfähigkeit
2853,1,engagement
2853,1,flexibilität
2853,1,handwerkliches geschick
2853,1,produktion
2853,1,gewissenhaftes arbeiten
2853,1,engagiertes team
2853,1,ansprechpartner
2853,1,familiäres betriebsklima
2853,1,gute verkehrsanbindung
2854,0,2
2854,1,selbstständige durchführung von rüstarbeiten und kleineren instandhaltungsmaßnahmen zur aufrechterhaltung der produktion
2854,1,steuern gabelstapler
2854,1,schadensmeldungen
2854,1,teamfähigkeit
2854,1,einsatzbereitschaft
2854,1,flexibilität
2854,1,zuverlässigkeit
2854,1,körperlich belastbar
2855,0,9
2855,1,produktionshelfer
2855,1,kontrolle
2855,1,technisches verständnis
2855,1,geschick
2855,1,zuverlässigkeit
2855,1,belastbarkeit
2855,1,flexibilität
2855,1,schutzstellung
2856,0,18
2856,1,teambesprechungen
2856,1,entwicklungschancen
2856,1,gesenkschmiedehämmern
2856,1,überwachen
2856,1,gesenkposition
2856,1,warmabgraten
2856,1,schmiedestücken
2856,1,motivation
2856,1,teamgeist
2856,1,deutsch in wort und schrift
2856,1,maschinenbedienung
2857,0,14
2857,1,industrieanwendungen
2857,1,energieübertragung
2857,1,datenkommunikation
2857,1,krantechnologie
2857,1,produktion
2857,1,"aufbau von einzelgeräten unserer produktfamilien vdrive, vpower, vcom in der fertigungslinie"
2857,1,fertigungs- und prüfanweisungen
2857,1,fehlersuche
2857,1,mess- und prüfergebnisse
2857,1,industrieelektriker
2857,1,steuerungsbau
2857,1,automatisierungstechnik
2857,1,ms office anwendungen
2857,1,deutschkenntnisse
2857,1,mitarbeiterverpflegung
2857,1,gesundheitsförderungen
2857,1,fahrradleasing
2857,1,firmenevents
2857,1,unternehmensentwicklung
2857,1,internationales austauschprogramm
2858,0,17
2858,1,zweischicht
2859,0,0
2859,1,siba
2859,1,in maschinen und schaltanlagen
2859,1,einrichter
2859,1,produktion
2859,1,einrichter
2859,1,fertigungslinien
2859,1,maschinen und anlagen
2859,1,produktionsbereiches
2859,1,einrichten und inbetriebnahme
2859,1,reparatur
2859,1,fehlererkennung
2859,1,instandhaltung
2859,1,motivation
2859,1,überwachung
2859,1,dokumentation
2859,1,prozessabläufe
2859,1,mechatronik
2859,1,pc-anwenderkenntnisse
2860,0,17
2860,1,flurförderfahrzeugen
2860,1,/ fahrtätigkeiten
2860,1,be- und entladung
2860,1,flurförderfahrschein
2860,1,führerschein klasse ce
2860,1,lagerverwaltungssystem
2860,1,pc-kenntnisse
2861,0,2
2861,1,mechanische
2861,1,einrichtung
2861,1,mazatrol
2861,1,produktion
2861,1,cnc-dreher
2861,1,cnc-programmierung
2861,1,schichtdienst
2862,0,4
2862,1,fehlersuche
2862,1,absprache
2862,1,revisionen
2862,1,sap
2862,1,instandhaltung
2862,1,hydraulik
2862,1,pneumatik
2862,1,teamfähigkeit
2862,1,kommunikative fähigkeiten
2862,1,einsatzbereitschaft
2862,1,absprache
2863,0,17
2863,1,industrieanwendungen
2863,1,energieübertragung
2863,1,datenkommunikation
2863,1,krantechnologie
2863,1,erfassung
2863,1,gewissenhaftes zählen
2863,1,abwiegen und zusammenstellen von kleinteilen
2863,1,verpackung
2863,1,"be- und entladen von lkws und material incl. buchung im system
 transport der güter

ihre qualifikation

 erfahrung in der lager- und versandkommissionierung
 erfahrung im umgang mit"
2863,1,it-lagersystemen
2863,1,staplerschein
2863,1,detailorientierung
2863,1,deutschkenntnisse
2863,1,mitarbeiterverpflegung
2863,1,gesundheitsförderungen
2863,1,fahrradleasing
2863,1,firmenevents
2863,1,unternehmensentwicklung
2863,1,internationales austauschprogramm
2863,1,12 monate
2864,0,17
2864,1,industrieunternehmen
2864,1,kommissionierung
2864,1,kontrolle
2864,1,be- und entladung von lkws
2864,1,fachlagerist
2864,1,berufserfahrung
2864,1,führen von staplern und kränen
2864,1,gabel- und dornstaplern
2864,1,teamgeist
2864,1,kranschein
2864,1,berufserfahrene
2864,1,vollzeit
2865,0,0
2865,1,tunnel-
2865,1,schweißarbeiten
2865,1,produktion
2865,1,industriemechaniker
2865,1,staplerschein
2865,1,kranschein
2865,1,führerschein klasse
2865,1,pünktlichkeit
2865,1,zuverlässigkeit
2865,1,handwerkliches geschick
2865,1,selbstorganisation
2865,1,arbeitssicherheit
2865,1,deutsch
2865,1,führerschein klasse b
2866,0,0
2866,1,produktion
2866,1,implantaten und thrombektomiesystemen
2866,1,mikroskop
2866,1,flecht-
2866,1,laser
2866,1,zusammenbau
2866,1,baugruppen
2866,1,inprozesskontrollen
2866,1,reinigung
2866,1,verpackung
2866,1,dokumentation
2866,1,edv
2866,1,zusammenbau
2866,1,kontrolle
2866,1,zuverlässigkeit
2866,1,teamfähigkeit
2867,0,14
2867,1,störungssuche
2867,1,nachbearbeitung
2867,1,reserveteilmanagement
2867,1,analyse
2867,1,dokumentation
2867,1,analysieren probleme und erarbeiten eigenverantwortlich lösungsansätze
2867,1,führen schalthandlungen
2867,1,berufserfahrung
2867,1,einsatzbereitschaft
2867,1,motivation
2867,1,sap
2867,1,teamfähigkeit
2868,0,0
2868,1,konsumelektronik
2868,1,positive arbeitsatmosphäre
2868,1,erarbeitung
2868,1,anpassung
2868,1,maßnahmen zur prozessoptimierung
2868,1,produktionskennzahlen
2868,1,reports
2868,1,ingenieurwesen
2868,1,produktionsplanung
2868,1,analytische fähigkeiten
2868,1,lösungsorientierte arbeitsweise
2868,1,kommunikationsstärke
2868,1,teamfähigkeit
2868,1,einkommensvorstellung
2868,1,24 monate
2869,0,2
2869,1,siba
2869,1,in maschinen und schaltanlagen
2869,1,galvaniseur
2869,1,oberflächenbeschichter
2869,1,galvaniseur
2869,1,schmelzsicherungen
2869,1,reinigen von bauteilen
2869,1,inspektion
2869,1,qualitätskontrolle
2869,1,dokumentation
2869,1,korrekturmaßnahmen
2869,1,ausbildung
2869,1,galvaniseur
2869,1,oberflächenbeschichter
2869,1,berufserfahrung
2869,1,strukturierte
2869,1,verantwortungsbewusstsein
2870,0,17
2870,1,warenannahme
2870,1,wareneingangsprüfung
2870,1,kommissionierung von aufträgen
2870,1,produktion
2870,1,berufserfahrung
2870,1,gewissenhaftes arbeiten
2870,1,führerschein klasse b
2871,0,5
2871,1,unbefristet
2871,1,servicetechniker
2871,1,welver
2871,1,fehlersuchen
2871,1,wartungen
2871,1,wartungsarbeiten
2871,1,identifikation von ersatzteilen
2871,1,elektronik
2871,1,deutschkenntnisse
2871,1,fahrerlaubnis klasse b
2871,1,notdienste
2871,1,digitales arbeiten
2872,0,4
2872,1,inbetriebnahme
2872,1,checklauf
2872,1,montage
2872,1,inbetriebnahme
2872,1,parametrierung
2872,1,fehlerbehebung
2872,1,baumaschinenmechatroniker
2872,1,montage
2872,1,inbetriebnahme
2872,1,pc- kenntnisse
2872,1,schichtarbeit
2872,1,höhentauglichkeit
2872,1,kommunikationsfähigkeit
2872,1,flexibilität
2873,0,5
2873,1,mischmaschinentechnik
2873,1,auftragsabwicklung
2873,1,dosiersoftware
2873,1,mechatroniker
2873,1,mechanik
2873,1,elektrik
2873,1,informatik
2873,1,sicherheits- und umweltbewusstsein
2873,1,kundenorientierung
2873,1,kommunikationsfähigkeit
2873,1,wertschätzung
2873,1,firmenchor
2873,1,betriebliche altersvorsorge
2873,1,zinklamellenbeschichtungen
2873,1,galvanotechnik
2873,1,speziallösungen
2873,1,beschichtungs-expertise
2874,0,9
2874,1,produktion
2874,1,zweischicht
2874,1,deutschkenntnisse
2874,1,produktion
2874,1,fertigungslinie
2874,1,mobil
2874,1,deutsch
2875,0,4
2875,1,software
2875,1,service
2875,1,reparaturen
2875,1,wartungen
2875,1,zusammenarbeit
2875,1,berufserfahrung
2875,1,fahrzeugreparaturen
2875,1,deutsch
2875,1,vorreiterrolle
2875,1,führerschein
2875,1,flexibel
2876,0,9
2876,1,produktionshelfer
2876,1,abtransportierung
2876,1,warenbuchungen
2876,1,lesen von produktionsaufträgen und deren vorgabengerechter abarbeitung
2876,1,zusammenbau
2876,1,berufserfahrung
2876,1,produktionshelfer
2876,1,belastbarkeit
2876,1,flexibilität
2876,1,lernbereitschaft
2876,1,leistungsbereitschaft
2876,1,3-schicht-betrieb
2877,0,2
2877,1,federntechnik
2877,1,sicht- und qualitätsprüfung
2877,1,werkerselbstkontrolle
2877,1,berufserfahrung
2877,1,selbstständige arbeitsweise
2877,1,zuverlässigkeit
2877,1,flexibilität
2877,1,teamfähigkeit
2877,1,fertigungsdokumenten
2877,1,zeichnungen
2877,1,deutsch
2878,0,7
2878,1,fluchtwegsicherung
2878,1,einlagerung
2878,1,entnahme
2878,1,materialien verantwortlich
2878,1,produktion
2878,1,warenwirtschaftssystem
2878,1,inventur
2878,1,fachlagerist
2878,1,berufseinsteiger
2878,1,berufserfahrung
2878,1,lagerlogistik
2878,1,ms-office-anwendungen
2879,0,2
2879,1,fachkenntnissen
2879,1,herstellung
2879,1,faserverbund-leichtbau
2879,1,cnc-bearbeitungszentren
2879,1,cnc-bearbeitungszentren
2879,1,arbeitsabläufe
2879,1,qualitätsbewusstsein
2879,1,teamfähigkeit
2879,1,motivation
2879,1,kunststoffentwicklung und -produktion
2879,1,leichtbau
2879,1,3d-druck
2879,1,motivation
2880,0,13
2880,1,automobilindustrie
2880,1,metallverarbeitung
2881,0,9
2881,1,produktionshelfer
2881,1,gleitzeitkonto
2881,1,kleine elektrotechnische bauteile
2881,1,montagetätigkeiten
2881,1,fingerfertigkeit
2881,1,deutsch
2881,1,schichtbereitschaft
2882,0,18
2882,1,stanzen
2882,1,biegen
2882,1,programmierung
2882,1,ausbildung
2882,1,schweißkenntnisse
2882,1,wig
2882,1,qualitätsbewusstsein
2883,0,9
2883,1,produktionshelfer
2883,1,produktionshelfer
2884,0,17
2884,1,lagerhelfer
2884,1,verpackung von ersatzteilen
2884,1,be- und entladen mittels flurförderzeuge
2884,1,berufserfahrung
2884,1,handwerkliches geschick und technisches verständnis
2884,1,wäscheservice
2884,1,großartiges team
2884,1,neue ideen
2885,0,14
2885,1,endabnahme
2885,1,lieferfreigabe
2885,1,funktionstests
2885,1,produktion
2885,1,dokumentation
2885,1,mechatroniker
2885,1,elektroniker
2885,1,teamgeist
2885,1,entwicklungs- und weiterbildungschancen
2886,0,4
2886,1,prüfsoftware
2886,1,chemielieferungen
2886,1,sauberkeit
2886,1,deutsch
2886,1,technisches verständnis
2886,1,pc-kenntnisse
2886,1,metallbearbeitung
2886,1,schichtarbeit
2886,1,teamfähig
2887,0,3
2887,1,reagenzien und verbrauchsmaterialien
2887,1,auftragsanalytik
2887,1,diagnostik
2887,1,zeitgerechte erfassung von aufträgen
2887,1,kommunikation
2887,1,organisationstalent
2887,1,kundenzufriedenheit
2887,1,zeitgerechte erfassung
2887,1,zusammenarbeit
2887,1,service- und kundenorientierung
2887,1,edv-kenntnisse
2887,1,microsoft-office-anwendungen
2887,1,teamplayer
2887,1,organisationstalent
2887,1,entwicklungs- und karriereperspektiven
2888,0,4
2888,1,rüsten
2888,1,umbauen
2888,1,einrichten
2888,1,exzenter-pressen
2888,1,rüsten
2888,1,umbauen
2888,1,einrichten
2888,1,drehautomaten
2888,1,rüsten
2888,1,umbauen
2888,1,einrichten
2888,1,gewindewalzen
2888,1,werkzeugauswahl
2888,1,qualitätskontrolle
2888,1,überwachung
2888,1,produktion
2888,1,wartungs- und instandhaltungsarbeiten
2888,1,exzenter- und hydraulikpressen
2888,1,umformtechnik
2888,1,gewindewalzen
2888,1,drehautomaten
2888,1,flexibilität
2888,1,zuverlässigkeit
2888,1,gewissenhafte arbeitsweise
2888,1,flurförderschein
2888,1,staplerschein
2888,1,unbekannte maschinentypen
2888,1,einschicht-betrieb
2888,1,abwechslungsreiche tätigkeit
2888,1,breitem portfolio
2889,0,1
2889,1,testreihen
2889,1,ms-office-basiert
2889,1,unter zuhilfenahme
2889,1,it-lösungen
2889,1,testreihen
2889,1,baustoffprüfer
2889,1,handwerkliches geschick
2889,1,bauchemie
2889,1,englischkenntnisse
2889,1,flexibel
2889,1,zusammenarbeit
2889,1,teamorientiert
2889,1,flexibel
2889,1,leistungsgerechtes vergütungspaket
2890,0,9
2890,1,teambesprechungen
2890,1,entwicklungschancen
2890,1,gesenkschmiedehämmern
2890,1,überwachen
2890,1,gesenkposition
2890,1,warmabgraten
2890,1,schmiedestücken
2890,1,motivation
2890,1,teamgeist
2890,1,deutsch in wort und schrift
2890,1,produktion
2890,1,deutsch
2891,0,16
2891,1,instandhaltung
2891,1,oberleitungsanlagen
2891,1,elektrotechnik
2891,1,oberleitungsanlagen
2891,1,weiterbildungsmöglichkeiten
2891,1,elektrotechnik
2891,1,mechatroniker
2891,1,industriemechaniker
2891,1,metallbereich
2891,1,höhentauglichkeit
2891,1,zuverlässigkeit
2891,1,flexibilität
2891,1,pkw-führerschein
2891,1,montagearbeit
2891,1,instandsetzung
2891,1,instandhaltung
2891,1,technik
2892,0,3
2892,1,verantwortungsbewusst
2892,1,strategische orientierung
2892,1,marktstrategien
2892,1,wettbewerbsanalyse
2892,1,lösung von anwendungstechnischen fragestellungen
2892,1,angebotserstellung
2892,1,freude am umgang mit kunden
2892,1,kommunikationsfähigkeit
2892,1,belastbarkeit
2892,1,reisebereitschaft
2892,1,ms-office-anwendungen
2892,1,führerschein
2892,1,mobil
2893,0,5
2893,1,instandhaltung
2893,1,sozialkompetenz
2893,1,teamfähigkeit
2893,1,motivation
2893,1,engagement
2894,0,2
2894,1,metallbearbeitung
2894,1,maschinenkallibrierung
2894,1,kaltgewalzten stahlprofilen
2895,0,4
2895,1,programmierung
2895,1,dokumentation
2895,1,durchführung von qualitätsprüfungen
2895,1,produktionsmaschinen
2895,1,idealerweise berufserfahrung in einem ähnlichen aufgabengebiet
2895,1,führerschein klasse b und pkw
2896,0,7
2896,1,kommissionierer
2896,1,berufserfahrung
2896,1,selbständige arbeitsweise
2896,1,zuverlässigkeit
2896,1,teamfähigkeit
2896,1,führerschein klasse b und pkw
2896,1,deutsch
2897,0,14
2897,1,konsumelektronik
2897,1,positive arbeitsatmosphäre
2897,1,firmenverbund
2897,1,lösungsorientiertes arbeiten
2897,1,tagesgeschäft
2897,1,digitalisierung
2897,1,präsentationen
2897,1,analyse
2897,1,recherche
2897,1,unternehmensentwicklung
2897,1,prozessmanager
2897,1,beratung
2897,1,unternehmensentwicklung
2897,1,dienstleistungsorientierung
2897,1,analytisches denkvermögen
2897,1,kreativität
2897,1,kommunikationsstärke
2897,1,soziale kompetenz
2897,1,teamfähigkeit
2897,1,motivation
2897,1,einkommensvorstellung
2897,1,24 monate
2898,0,18
2898,1,industriemechaniker
2898,1,berufsübliche tätigkeiten
2898,1,wartung
2898,1,reparatur
2898,1,instandhaltung
2898,1,beruf
2898,1,berufserfahrung
2898,1,führerschein klasse b und pkw
2899,0,4
2899,1,mechatroniker
2899,1,mechaniker
2899,1,elektriker
2899,1,instandhaltung
2899,1,ausbildung
2899,1,mechaniker/-in
2899,1,ausbildung
2899,1,teamfähigkeit
2899,1,flexibilität
2899,1,schutzstellung
2900,0,5
2900,1,mobilitätsexperten
2900,1,dacia
2900,1,mazda
2900,1,hyundai sowie jaguar und land rover reparieren
2900,1,instandsetzung
2900,1,diagnose
2900,1,montage
2900,1,pkw & nutzfahrzeugen
2900,1,dokumentation von aufträgen
2900,1,handwerkliches geschick
2900,1,verständnis für elektronik
2900,1,datenverarbeitung
2900,1,teamorientierung
2900,1,gewissenhaftigkeit
2900,1,flexibilität
2900,1,zuverlässigkeit
2901,0,2
2901,1,schleifer
2901,1,schweißroboter
2901,1,polieren
2901,1,stahl
2901,1,arbeitsgang
2901,1,metallschleifer
2901,1,handwerkliches geschick und technisches verständnis
2901,1,wäscheservice
2901,1,großartiges team
2901,1,neue ideen
2902,0,18
2902,1,kfz-
2902,1,baumaschinen- oder landmaschinenschlosser
2902,1,weise kenntnisse von diesel- elektromotoren
2902,1,schraubenkompressoren
2902,1,hydraulik
2902,1,materialprobleme
2902,1,industriemechaniker
2902,1,anlagenmechaniker
2902,1,maschinenschlosser
2902,1,pumpenschlosser
2902,1,führerschein klasse be
2902,1,fahrzeugbau
2902,1,motoren
2902,1,selbstständige arbeitsweise
2902,1,zuverlässigkeit
2902,1,kommunikationsfähigkeit
2902,1,körperlich belastbar
2902,1,eintrittstermin
2903,0,13
2903,1,mechatroniker
2903,1,monteur
2903,1,mobilität
2903,1,elektriker
2903,1,mechatroniker
2903,1,monteur
2903,1,inbetriebnahme
2903,1,neuanlageninstallation
2903,1,inbetriebnahme
2903,1,berufserfahrung
2903,1,monteur
2903,1,installation
2903,1,inbetriebnahme
2903,1,neuanlageninstallation
2903,1,inbetriebnahme
2903,1,elektrisch
2903,1,zusammenbau
2903,1,fehlersuche und -behebung
2903,1,einweisungen
2903,1,kundenschulungen
2903,1,elektronik
2903,1,automatisierungstechnik
2903,1,leistungsbereitschaft
2903,1,verantwortungsbewusstsein
2903,1,teamgeist
2903,1,reisebereitschaft
2903,1,collaboration
2903,1,mechatroniker
2903,1,monteur
2904,0,1
2904,1,produktion
2904,1,upscaling
2904,1,qualitätskontrolle
2904,1,projektleiter
2904,1,projektteams
2904,1,schnittstelle
2904,1,versuchsplanung
2904,1,dokumentation
2904,1,prozesse
2904,1,produkt- und prozessentwicklungen
2904,1,uv-lithographie
2904,1,versuchsplanung
2904,1,produktion
2904,1,schnittstelle
2904,1,verfahrenstechnik
2904,1,mikro-/nanotechnik
2904,1,drucktechnik
2904,1,maschinenbau
2904,1,projektleiter
2904,1,hands-on-mentalität
2904,1,sozialkompetenz
2904,1,teamfähigkeit
2904,1,organisationstalent
2904,1,englischkenntnisse
2905,0,12
2905,1,organisation
2905,1,jahresgespräche
2905,1,teamplayer
2905,1,organisationstalent
2905,1,strategisch
2905,1,kundenorientierung
2905,1,deutschkenntnisse
2905,1,englischkenntnisse
2906,0,5
2906,1,prozessgaschromatografen
2906,1,baumusterprüfung
2906,1,reparaturen
2906,1,mess- und eichverordnung
2906,1,normdichte
2906,1,terminplanung
2906,1,kundenbetreuung
2906,1,messgeräte
2906,1,erfolgreich abgeschlossene fachausbildung in einem technischen beruf
2906,1,kommunikationsfähigkeit
2906,1,lösungsorientierte arbeitsweise
2906,1,deutschkenntnisse
2906,1,ms-office
2906,1,englischkenntnisse
2906,1,motivation
2906,1,pkw-fahrerlaubnis
2906,1,reisebereitschaft
2906,1,abteilungsübergreifende zusammenarbeit
2907,0,7
2907,1,staplerfahrer
2907,1,kommissionsstapler m/w/d.
2907,1,ein- und auslagerung von waren
2907,1,be- und entladung von regalen
2907,1,staplerschein
2907,1,pkw
2907,1,führerschein
2907,1,übersendete bewerbungen
2908,0,4
2908,1,cnc-maschinen
2908,1,werkzeugmechaniker
2908,1,arbeit
2908,1,zweischichtbetrieb
2908,1,flexibilität
2908,1,zuverlässigkeit
2908,1,leistungsbereitschaft
2908,1,zielstrebigkeit
2908,1,genauigkeit
2909,0,14
2909,1,industrieelektriker
2909,1,mess- und prüftechnik
2909,1,datenübertragung
2909,1,transistoren
2909,1,mechanische
2909,1,prüfungsvorbereitung
2909,1,berufsschule
2909,1,unternehmensentwicklung
2909,1,physik
2909,1,begeisterung für technische zusammenhänge
2909,1,handwerkliches geschick
2909,1,01.08.2024
2910,0,14
2910,1,kundendienst
2910,1,industrieelektriker
2910,1,montieren
2910,1,warten
2910,1,reparieren elektrischer geräte
2910,1,produktion
2910,1,konstruktion
2910,1,ausbildung
2910,1,prozesse
2910,1,mathematik
2910,1,physik
2910,1,edv- kenntnisse
2911,0,3
2911,1,reagenzien und verbrauchsmaterialien
2911,1,auftragsanalytik
2911,1,diagnostik
2911,1,kundenbeziehungen
2911,1,bedarfserhebung
2911,1,angebotslegung
2911,1,preisverhandlung
2911,1,crm-tools
2911,1,verwaltung
2911,1,wirtschaftswissenschaften
2911,1,laborbereich
2911,1,account management
2911,1,crm tools
2911,1,sfdc
2911,1,kommunikationsstärke
2911,1,service- und kundenorientierung
2911,1,eigenmotivation
2911,1,kommunikationsfähigkeiten
2911,1,führerschein klasse b und reisebereitschaft
2911,1,entwicklungs- und karriereperspektiven
2912,0,2
2912,1,profilieranlagen
2912,1,metallbereich
2912,1,kaltgewalzten stahlprofilen
2912,1,mechaniker
2913,0,2
2913,1,drehen
2913,1,einrüsten
2913,1,cnc-maschinen
2913,1,"kontrolle der werkstücke auf maßhaltigkeit und qualität
 gewährleistung von ordnung"
2913,1,programmieren von bauteilen
2913,1,qualitäts- und
2913,1,leistungsbewusstsein
2913,1,kommunikationsfähigkeit
2913,1,flexibilität
2914,0,2
2914,1,vertriebskooperationen
2914,1,prozessoptimierung
2914,1,praktische erfahrung
2914,1,teamfähigkeit
2914,1,zuverlässigkeit
2914,1,einsatzbereitschaft
2914,1,urlaubs- und weihnachtszahlungen
2915,0,7
2915,1,logistikprozesse
2915,1,qualitätskontrolle
2915,1,aufbereitung
2915,1,be- und entladung von fahrzeugen
2915,1,logistikprozesse
2915,1,fachlagerist
2915,1,handwerkliches geschick und technisches verständnis
2915,1,wäscheservice
2915,1,großartiges team
2915,1,neue ideen
2916,0,7
2916,1,kommissionierung von waren nach kundenauftrag
2916,1,abwicklung von wareneingängen
2916,1,be- und entladung von lkws und waggons
2916,1,lageroptimierungen
2916,1,berufserfahrung
2916,1,ladungssicherung
2916,1,gabelstaplerschein
2916,1,3-schicht-betrieb
2916,1,deutschkenntnisse
2917,0,18
2917,1,metallbauer
2917,1,metallbereich
2917,1,treppen- und geländerbau
2917,1,selbständige arbeitsweise
2917,1,verantwortungsbewusstsein
