Unnamed: 0.1,Unnamed: 0,Job_Role,Skills/Description,lda_topic,lda_score
2309,2309,Data Analytics and Insights Senior Consultant,"['business_process', 'computer_science', 'advanced_analytics', 'data_analysis', 'data_science', 'power_bi', 'data_analytics', 'data_visualization']",4,0.6043048
2310,2310,Data Analyst,"['analytical_skills', 'process_orientation', 'senior_management', 'conceptualization', 'data_analyst', 'data_analytics', 'data_visualization', 'monitoring']",5,0.4822296
2311,2311,Guidewire Data Business Analyst,"['data_analysis', 'data_migration', 'source_system_analysis', 'data_warehouse', 'business_analysis', 'requirement_gathering', 'sql', 'data_mapping']",3,0.6164478
2312,2312,Financial Data Analyst - FIG,"['ratio_analysis', 'financial_statements', 'capital_market', 'accounting', 'finance', 'financial_statement_analysis', 'data_analysis', 'trend_analysis']",3,0.7606792
2314,2314,Data/Business Analyst,"['analytical_skills', 'data_analysis', 'visual_basic', 'excel', 'business_analyst', 'consulting', 'data_analytics', 'troubleshooting']",5,0.78157794
2315,2315,Financial Data Analyst,"['accounting', 'financial_data_analyst', 'finance', 'financial_statement_analysis']",3,0.7741633
2318,2318,Business Data Analyst,"['google_analytics', 'database_design', 'process_improvement', 'predictive_modeling', 'data_mining', 'business_intelligence', 'business_solutions', 'matlab']",5,0.6432883
2320,2320,Business/ Data/ Product/ Analyst - Analytics - eCommerce- IIT/NIT/BITS,"['data_management', 'data_analytics', 'analytics', 'business_analysis', 'sql', 'python']",4,0.59935737
2321,2321,Data Analyst,"['business_intelligence', 'excel', 'mis', 'data_extraction', 'campaign_management', 'dashboards', 'performance_reporting', 'store_management']",4,0.6132103
2322,2322,Data Analyst,"['business_analyst', 'problem_solving', 'advanced_excel', 'data_analyst', 'dashboards', 'analytics', 'sql', 'ba']",4,0.74410117
2325,2325,Data Analyst,"['r', 'sales', 'power_bi', 'data_visualization', 'data_analyst', 'tableau', 'python', 'sql']",4,0.87443197
2326,2326,Data Analyst,"['communication_skills', 'r', 'data_analyst', 'ms_excel', 'management', 'verbal_communication', 'analytics', 'python']",4,0.46142608
2330,2330,Data Analyst,"['excel', 'python', 'data_analysis', 'power_bi', 'sql', 'analytics', 'product_strategy', 'product_marketing']",4,0.8751328
2332,2332,Data Analyst,"['rest_api', 'json', 'apache_spark', 'java_framework', 'data_modelling', 'hadoop', 'data_analysis', 'hive']",7,0.38503292
2333,2333,Urgent hiring For real estate data analyst WFH,"['data_processing', 'data_entry']",3,0.36304677
2337,2337,Business / Data/ Product / Analyst - Analytics - IIT/ NIT/ BITS,"['r', 'advanced_sql', 'python', 'data_management', 'advanced_excel', 'analytics', 'business_analysis']",4,0.45037654
2344,2344,Data Analyst,"['data_analysis', 'excel', 'financial_reporting', 'vba', 'coding', 'it_skills', 'process_expert', 'siemens']",3,0.3309166
2353,2353,Analyst-Finance Data Maintenance,"['consulting', 'financial_operations', 'client_relationship', 'professional_services', 'operations', 'data_science']",4,0.42978534
2355,2355,"Data Analyst - SQL SSIS and Snowflake - Noida, UP","['snowflake', 'alteryx', 'data_analysis', 'sql_queries', 'technology_solutions', 'technical_leadership', 'tableau', 'etl']",0,0.337459
2356,2356,"Data Analyst, Trust and Safety, Payments","['analysis', 'computer_science', 'data_analysis', 'coding', 'machine_learning', 'javascript', 'php', 'analytics']",2,0.5772197
2357,2357,Analyst-Data Visualization,"['publishing', 'artificial_intelligence', 'consulting', 'microsoft', 'sql', 'architecture', 'power_bi', 'data_analytics']",5,0.49454674
2360,2360,Deputy Manager - Data Analyst,"['analytical_skills', 'pricing_analysis', 'data_analyst', 'advanced_excel', 'data_analytics', 'vendor', 'rfq', 'techno-commercial']",3,0.5131189
2362,2362,Data Analyst,"['translation', 'coding', 'kpi', 'corporate', 'data_processing', 'e-commerce', 'gap_analysis', 'data_analyst']",2,0.33134413
2368,2368,Data Analyst,"['business_administration', 'data_analysis', 'analytical', 'brand_marketing', 'windows', 'data_visualization', 'information_technology', 'analytics']",5,0.7450227
2369,2369,Data Analyst ( On Contract ),"['analytical_skills', 'tableau', 'manager_quality_assurance', 'javascript', 'power_bi', 'data_analyst', 'data_visualization', 'microsoft']",4,0.40903077
2372,2372,Data Analyst,"['power_bi', 'saas', 'tableau', 'python', 'written', 'google_sheets', 'verbal_communication', 'excel']",3,0.38232246
2373,2373,Analyst-Data Management,"['business_administration', 'publishing', 'data_management', 'architecture', 'artificial_intelligence', 'consulting', 'data_visualization', 'database_management_system']",5,0.60520357
2379,2379,Data Analyst,"['python', 'tableau', 'analyst', 'business_intelligence', 'powerpoint', 'marketing_analytics', 'data_analyst', 'analytics']",4,0.6890333
2380,2380,Hiring Data Analysts _Pune Location,"['etl_frameworks', 'data_analysis', 'oracle', 'matlab', 'apache_spark', 'written_communication', 'qlik', 'python']",1,0.444824
2384,2384,Data Tranformation Analyst II,"['web_services', 'data_research', 'ihs', 'time_management', 'analytical', 'market_data', 'analyst_ii', 'research']",3,0.43159595
2385,2385,Data Analyst,"['campaign_management', 'business_analysis', 'data_manipulation', 'analytical', 'financial_planning', 'sas_programming', 'data_analyst', 'asset_management']",5,0.44983372
2387,2387,Data Analyst ( FTE Position ),"['product_management', 'assurance', 'data_migration', 'french', 'data_management', 'analytical', 'support_services', 'customer_support']",2,0.27688974
2388,2388,Reference Data Analyst,"['career_development', 'tax_analyst', 'due_diligence', 'risk_assessment', 'diversity_and_inclusion', 'anti_money_laundering', 'data_analyst', 'management']",5,0.6691375
2390,2390,Data Analyst 2,"['computer_science', 'analytical', 'data_analyst', 'risk_management', 'forecasting', 'financial_services', 'monitoring', 'reporting_tools']",5,0.8894647
2392,2392,"Data Analyst, FinTech","['computer_science', 'mining', 'root_cause_analysis', 'financial_reporting', 'analytical', 'data_visualization', 'bioinformatics', 'downstream']",5,0.7514599
2393,2393,Analyst - Data Science,"['it_skills', 'python', 'data_science', 'tableau', 'power_bi', 'data_validation', 'sas', 'technology_solutions']",4,0.3990049
2401,2401,Lead Software Engineer - Big Data,"['big_data', 'sql_queries', 'kafka', 'apache_spark', 'etl', 'cassandra', 'hbase', 'agile_methodology']",7,0.6210078
2406,2406,Data Platform Engineering Lead,"['cloud_computing', 'automation', 'data_migration', 'team_management', 'agile', 'application_development', 'engineering_lead', 'monitoring']",2,0.7262063
2407,2407,Technical Lead - Data Engineering,"['coding', 'database_design', 'engineering_projects', 'support_services', 'application_development', 'data_mining', 'big_data', 'analytics']",5,0.4151154
2409,2409,Lead Data Solution Engineer,"['it_skills', 'java', 'python', 'big_data', 'computer_science', 'performance_tuning', 'debugging', 'olap']",1,0.52551425
2410,2410,Tech Lead - Data Science Engineer,"['data_science', 'c_+_+', 'augmented_reality', 'problem_solving', 'machine_learning', 'deep_learning', 'android']",6,0.7318887
2411,2411,Data Science Engineer - IIT/NIT/BITS,"['pandas', 'data_science', 'numpy', 'scipy', 'powerbi', 'python', 'machine_learning', 'written']",0,0.3659598
2416,2416,Associate Data Programming Analyst,"['trade', 'managed_services', 'excel', 'pdf', 'programmer_analyst', 'sql_database', 'database_associate', 'quality_audit']",3,0.6367429
2424,2424,Sr Data Engineer,"['big_data_engineering', 'business_intelligence', 'advanced_analytics', 'data_engineer', 'data_engineering', 'big_data_processing']",7,0.56602013
2425,2425,Associate Consultant - Data Visualization,"['computer_science', 'front_end', 'data_modeling', 'access_management', 'cloud', 'data_visualization', 'business_intelligence', 'data_warehousing']",4,0.5161595
2430,2430,Senior Data Engineer,"['automation', 'information_security', 'healthcare', 'data_mining', 'risk_management', 'business_intelligence', 'operations', 'analytics']",5,0.88957566
2431,2431,Senior Data Engineer,"['spark', 'verbal', 'communication', 'troubleshooting', 'kubernetes', 'written_communication', 'aws', 'c#']",6,0.323282
2433,2433,Senior Software Engineer ( Big Data ),"['big_data', 'kanban', 'scrum', 'it_skills', 'java', 'python', 'software_development', 'cloud']",1,0.61987656
2437,2437,Sr. Data Engineer,"['storage_cloud', 'clouddata_proc', 'linux', 'cloud_pubsub', 'data_warehouse', 'spark', 'bash', 'java']",7,0.6341511
2442,2442,Sr. Big Data Engineer,"['etl', 'hadoop', 'emr', 'soap', 'rest_web_services', 'continuous_deployment', 'sql_query', 'nosql']",3,0.44011977
2444,2444,Senior Data Science Engineer,"['python', 'it_skills', 'testing', 'data_science', 'machine_learning', 'artificial_intelligence', 'cloud', 'aws']",1,0.8869483
2450,2450,Data Analyst/Engineer - VBA/Python,"['r', 'vba', 'mysql', 'database_administration', 'data_visualization', 'data_analyst', 'sql_server', 'etl']",4,0.35495594
2451,2451,Senior Software Engineer: Java and Big Data,"['maven', 'core_java', 'git', 'coding', 'mysql', 'data_structures', 'oracle', 'apache']",2,0.88081807
2454,2454,Gcp Data Engineer,"['cloud', 'bigquery', 'gcp', 'agile_methodologies', 'elt', 'communication', 'analytical', 'big_data']",1,0.29316136
2456,2456,Data Engineer (Pyspark),"['pyspark', 'big_data', 'python', 'analytical', 'data_mining', 'java', 'sql', 'it_skills']",1,0.31760722
2457,2457,Data Engineer: Data Modeling,"['supply_chain', 'metadata', 'sap', 'data_modeling', 'data_architecture', 'data_lake', 'modelling', 'etl']",2,0.29172102
2461,2461,Principal Data Engineer,"['it_skills', 'java', 'python', 'software_development', 'testing', 'cloud', 'big_data', 'computer_science']",1,0.8863936
2463,2463,Data Engineer - Flipkart AI Data Center,"['data_engineering', 'python', 'data_modelling', 'hadoop.', 'spark', 'sql']",0,0.60218257
2465,2465,Data Engineer-Azure-- PAN India Location,"['adls', 'powerbi', 'synapse', 'sql_db', 'databricks', 'azure_stack', 'adf', 'data_modelling']",3,0.39781407
2466,2466,Data Engineer,"['redshift_aws', 'data_warehousing', 'talend', 'aws', 'python', 'java', 'power_bi', 'aws_s3']",0,0.43969503
2467,2467,Staff Data Engineer,"['it_skills', 'python', 'javascript', 'tableau', 'computer_science', 'san', 'nosql', 'pdf']",1,0.48142728
2468,2468,Data Engineer,"['big_data', 'it_skills', 'python', 'software_development', 'testing', 'data_science', 'cloud', 'oracle']",1,0.88693106
2470,2470,Data Engineer,"['java', 'algorithms', 'hadoop', 'hive', 'scala', 'map_reduce', 'spark', 'etl_architecture']",7,0.6593084
2472,2472,HCL is hiring For Data engineer - Hyderabad/Pune/Bangalore,"['pyspark', 'scala', 'git', 'hadoop', 'java', 'spark', 'pl_/_sql_automation', 'sql']",7,0.8738967
2474,2474,Azure Data Engineer,"['azure_databricks', 'spark', 'etl', 'rest_api', 'azure_data_lake', 'synapse', 'devops', 'scala']",7,0.4689476
2479,2479,Opening For Azure Data engineer -Immediate-15 days,"['data_factory_pipelines', 'azure_data_engineer', 'azure_data_bricks', 'python', 'azure', 'spark_sql', 'microsoft_data', 'scikit']",0,0.7661309
2480,2480,Azure Data Engineer,"['azure_data_factory', 'scala', 'sql_server', 'big_data', 'data_engineer', 'data_visualization', 'spark', 'data_modeling']",7,0.7227482
2484,2484,Data Science Expert - Quality & Test Engineering,"['data_science', 'test_engineering', 'data_analysis', 'logistic_regression', 'svm', 'data_mining', 'numpy', 'sql']",4,0.3146451
2495,2495,Data Engineer: Big Data,"['cloud_computing', 'hadoop', 'cloud', 'big_data', 'python', 'apache_spark', 'hive', 'core_java']",1,0.48750454
2501,2501,Data Engineer III,"['nosql', 'gcp', 'mysql', 'schema', 'scala', 'sensors', 'continuous_improvement', 'big_data']",7,0.4497334
2502,2502,Data Engineer II,"['core_java', 'data_engineer_ii', 'rdbms', 'idea_generation', 'analytical', 'qms', 'agile', 'technology_solutions']",5,0.4748409
2504,2504,Staff Data Engineer,"['maven', 'production_support', 'db2', 'coding', 'mysql', 'debugging', 'agile', 'data_structures']",2,0.8810898
2506,2506,Microsoft Modern Data Platform Data Platform Engineer,"['verbal', 'troubleshooting', 'power_bi', 'datalake_azure', 'written', 'microsoft_modern_data_platform', 'sql', 'databricks']",3,0.45247865
2507,2507,Data Engineer,"['unix', 'computer_science', 'data_migration', 'data_modeling', 'rdbms', 'database_design', 'informatica', 'teradata']",2,0.6526615
2510,2510,"Data Engineer- Alteryx, SQL & ETL tools","['sql_queries', 'etl', 'alteryx', 'alteryx_deginer', 'data_modeling', 'database_development', 'stored_procedures']",0,0.5798749
2511,2511,Data Engineer,"['etl', 'it_skills', 'software_development', 'cloud', 'aws', 'azure', 'metadata_management', 'web_technologies']",1,0.7432117
2512,2512,Staff Data Engineer,"['object_oriented_programming', 'spark', 'java', 'hdfs', 'mapreduce', 'architecture', 'unix', 'data_structures']",7,0.3275521
2518,2518,Data Engineer: Big Data,"['microsoft', 'data_warehousing', 'sql', 'it_skills', 'python', 'devops', 'azure', 'data_migration']",0,0.6897672
2521,2521,Staff Data Engineer,"['software_development', 'machine_learning', 'data_science', 'data_mining', 'deep_learning', 'computer_science', 'linux', 'coding']",6,0.4428034
2522,2522,Staff Data Engineer,"['it_skills', 'java', 'python', 'cloud', 'product_management', 'big_data', 'metadata', 'customer_analytics']",1,0.76832634
2530,2530,Data Engineer: Big Data,"['microsoft', 'data_warehousing', 'sql', 'data_architecture', 'python', 'it_skills', 'devops', 'azure']",0,0.70232093
2537,2537,Data Engineer: Data Integration,"['coding', 'debugging', 'agile', 'business_intelligence', 'unix_shell_scripting', 'data_cleansing', 'interpersonal_skills', 'time_management']",5,0.63994795
2541,2541,Data Engineer: Data Integration,"['coding', 'debugging', 'agile', 'business_intelligence', 'unix_shell_scripting', 'data_cleansing', 'interpersonal_skills', 'time_management']",5,0.6399632
2543,2543,Data Engineer: Data Integration,"['interpersonal_skills', 'coding', 'debugging', 'business_intelligence', 'unix_shell_scripting', 'it_skills', 'testing', 'data_cleansing']",5,0.4909908
2546,2546,Data Engineer: Big Data,"['cloud_computing', 'operational_excellence', 'scala', 'big_data', 'python', 'apache_spark', 'hive', 'core_java']",7,0.6317396
2547,2547,Data Engineer: Big Data,"['cloud_computing', 'operational_excellence', 'scala', 'big_data', 'python', 'cloud', 'spark', 'hive']",7,0.6668332
2549,2549,Data Engineer: Data Integration,"['unix', 'mis', 'datastage', 'informatica', 'business_intelligence', 'communication', 'websphere_data_integration_suite', 'etl']",7,0.45593116
2550,2550,Data Engineer: Data Integration,"['unix', 'cloud_computing', 'mis', 'big_data', 'python', 'it_skills', 'java', 'cloud']",1,0.7701185
2551,2551,Data Architecture and Engineer,"['finance', 'cloud', 'big_data', 'data_analysis', 'data_architecture', 'data_analytics', 'etl', 'data_governance']",3,0.26500142
2552,2552,Cloud Data Engineer,"['python', 'automation_anywhere', 'cloud_services', 'bigdata_technologies', 'mongodb', 'shell_scripting', 'excel', 'pig']",0,0.391462
2555,2555,"Staff , Data Engineer","['san', 'backend', 'data_analysis', 'coding', 'healthcare', 'data_processing', 'data_quality', 'business_intelligence']",5,0.47216544
2557,2557,Staff Data Engineer,"['it_skills', 'java', 'devops', 'product_management', 'hive', 'design_patterns', 'data_structures', 'finance']",1,0.44189137
2561,2561,Principal Data Engineer,"['unix', 'hibernate', 'jquery', 'linux', 'xml', 'mysql', 'javascript', 'j2ee']",2,0.880731
2569,2569,BI Data Engineer,"['computer_science', 'automation', 'nosql', 'architecture', 'data_modeling', 'scrum', 'taxation', 'oracle']",2,0.8796669
2571,2571,Data Engineer - Azure,"['azure_data_factory', 'java', 'analysis_services', 'data_engineer', 'azure_data_lake', 'data_architecture', 'etl', 'python']",7,0.7666683
2573,2573,Data Engineer-Azure,"['computer_science', 'rdbms', 'database_design', 'schema', 'data_quality', 'informatica', 'teradata', 'monitoring']",2,0.50302505
2578,2578,Big Data DevOps Engineer,"['devops', 'big_data', 'redis', 'mongodb', 'elastic_search', 'nosql', 'mysql', 'cassandra']",7,0.5628611
2581,2581,Data Consulting Data Platform Engineer,"['iot', 'blockchain', 'informatica', 'strategy', 'azure', 'agile', 'devops', 'collibra']",1,0.6715977
2583,2583,Business Analyst/Data Analyst,"['sdlc', 'communication', 'data_analytics', 'presentation', 'software_development_lifecycle', 'it_skills', 'software_development', 'business_analyst']",5,0.3399614
2584,2584,Data Protection Engineer,"['it_skills', 'cloud', 'azure', 'patch_management', 'pci_dss', 'remediation', 'manager_internal_audit', 'hp_data_protector']",0,0.29409352
2585,2585,Principal Data Analyst I,"['asset_management/', 'exploratory_data_analysis', 'use_cases', 'brd', 'artificial_intelligence', 'data_visualization', 'tableau', 'data_analytics']",4,0.4258436
2586,2586,Data Analyst with leading Indian MNC,"['agile', 'metrics', 'agile_environment', 'business_understanding', 'kpis', 'data_analysts', 'analytics']",5,0.87564653
2587,2587,"Analyst, Data Governance I","['markit_edm', 'informatica_power_center', 'informatica_dq', 'data_governance', 'informatica_edc', 'power_bi', 'data_management', 'tableau']",3,0.5994536
2588,2588,"Analyst, Data Gov II","['api', 'sql', 'python', 'management_reporting', 'process_flow', 'data_quality', 'metadata_management', 'excel_powerpoint']",0,0.3412733
2590,2590,Big Data (Data Analysis) Developer,"['data_analysis', 'staffing', 'network_services', 'unix_shell_scripting', 'python', 'hive', 'it_support', 'sqoop']",5,0.35752353
2592,2592,Research Scientist,"['telecom', 'data_management', 'customer_service', 'monitoring', 'python', 'wan', 'time_series_analysis', 'cloud']",5,0.45889768
2593,2593,Team Lead/Consultant-Data Science,"['publishing', 'architecture', 'consulting', 'machine_learning', 'analytics', 'business_administration', 'data_science', 'management']",5,0.6815573
2597,2597,"SR. ASSOCIATE, SOFTWARE ENGINEERING(Data Engineering)","['computer_science', 'process_improvement', 'postgresql', 'mysql', 'data_processing', 'wellness', 'microsoft_azure', 'open_source']",2,0.48710057
2599,2599,"Senior Data Analyst, DMAT (Data Management and Analytics Tools)","['communication_skills', 'data_management', 'big_data', 'ecommerce', 'data_analyst', 'tableau', 'analytics', 'python']",4,0.59504104
2605,2605,Senior Analyst ? Data Science and Artificial Intelligence,"['advanced_analytics', 'deep_learning', 'analyst', 'neo4j', 'sas', 'artificial_intelligence', 'predictive_modeling', 'big_data']",6,0.41705167
2610,2610,Data Analyst - GO-PAY,"['product_management', 'computer_science', 'data_analysis', 'html', 'business_intelligence', 'data_mining', 'analytics', 'sql']",5,0.4003028
2613,2613,IT Security Data Privacy Analyst,"['it_security', 'cyber_security', 'iso_27001_lead_auditor', 'hipaa', 'information_security', 'nist', 'gdpr', 'data_privacy']",0,0.76365495
2614,2614,Data Visualization Analyst - Tableau/ Power BI,"['power_bi', 'data_visualization', 'dashboard_development', 'tableau_software', 'sql', 'r_language', 'data_analysis', 'data_analytics']",4,0.74302757
2621,2621,Data Analyst,"['catastrophe_modeling', 'data_analysis', 'sql_database', 'ms_office', 'data_review', 'catastrophe_risk_analysis']",3,0.6369995
2632,2632,"Analyst, Data Management and Governance","['bpo', 'troubleshooting', 'plm', 'change_management', 'oracle_agile', 'data_management', 'product_lifecycle_management', 'master_data']",3,0.5852931
2647,2647,Analyst - Data Mgmt Quant Analysis,"['loans', 'quality_standards', 'ms_access', 'financial_instruments', 'debugging', 'programming', 'swaps', 'legal_documentation']",3,0.4405628
2653,2653,Data Analyst II,"['supply_chain', 'computer_science', 'data_analysis', 'metadata', 'interpersonal_skills', 'analytical', 'data_structures', 'data_analyst']",5,0.6108807
2656,2656,Data Analyst ( Ad Tech & Analytics ),"['excel', 'computer_science', 'data_analyst', 'tableau', 'data_analytics', 'sql']",4,0.7018902
2660,2660,Developers Data Analyst,"['machine_learning', 'software_development_life', 'waterfall', 'pl_/_sql', 'join', 'data_analysis', 'customer_analytics', 'communication']",3,0.4059929
2661,2661,Data Analyst,"['sas', 'data_analysis']",4,0.6427864
2662,2662,OFSAA-FSDF Data Analyst,"['plsql', 'data_analyst', 'mom', 'data_mapping']",3,0.65802306
2663,2663,Data Analyst,"['excel', 'business_analysis', 'big_data_analytics', 'data_analyst', 'customer_service', 'data_mining', 'automotive', 'sql']",4,0.40956995
2665,2665,Data Analyst - HR,"['excel', 'power_bi', 'vba', 'hr_mis', 'power_apps', 'data_analysis', 'power_automate', 'dashboards']",3,0.55217177
2666,2666,Data Analyst,"['analytical', 'r', 'tableau', 'sql', 'microstrategy', 'python', 'it_skills', 'analytical_skills']",4,0.49367204
2667,2667,Big Data Developer,"['pyspark', 'hive', 'hadoop']",7,0.72898895
2668,2668,Sr. Azure Data Engineer - WFH - Quick Joiners Only,"['azure_data_factory', 'pyspark', 'python', 'azure_services_data_factory', 'azure_data_lake_analytics', 'databricks', 'hive', 'azure_data']",7,0.7419133
2674,2674,Senior Technical Lead (Data Engineer),"['aws_lambda', 'dynamodb', 'xml', 'no_-_sql', 'json', 'lambda', 'kinesis', 'sqs']",3,0.2354118
2675,2675,Senior Technical Lead (Data Engineer),"['s3', 'docker', 'ec2', 'spring_mvc', 'jsp_technologies', 'data_structures', 'spring_boot', 'apache']",3,0.44058254
2683,2683,Senior Technical Lead (Data Engineer),"['excel', 'hlookup', 'vlookup', 'communication', 'tableau', 'vba', 'power_bi', 'engineering_services']",4,0.3492377
2687,2687,Senior Technical Lead (Data Engineer),"['object_-_oriented_concepts', 'mvp', 'debugging', 'written_communication', 'java', 'espresso', 'kotlin', 'data_structures']",6,0.6255671
2690,2690,Senior Technical Lead (Data Engineer),"['object_-_oriented_concepts', 'android_studio', 'mobx', 'flexbox', 'verbal', 'written_communication', 'reactnative', 'redux']",6,0.7642142
2692,2692,Senior Technical Lead (Data Engineer),"['adobe_suite', 'zeplin', 'figma', 'illustrator', 'photoshop', 'sketch', 'communication', 'agile_methodology']",3,0.7570626
2693,2693,Senior Technical Lead (Data Engineer),"['redshift', 'cloud_data_framework', 'presales', 'data_ingestion_cloud_data_management', 'analytical', 'azure', 'aws', 'big_query']",3,0.3725083
2695,2695,Lead Data Engineer / Senior Data Engineer,"['python', 'data_engineering', 'data_modeling', 'azure', 'sql_queries', 'airflow', 'pyspark', 'etl_tool']",0,0.66602486
2702,2702,Senior Technical Lead (Data Engineer),"['jms', 'san', 'hibernate', 'multithreading', 'xml', 'jsp', 'mysql', 'java_software_engineer']",2,0.66182417
2705,2705,Senior Technical Lead (Data Engineer),"['communication', 'java_6', 'ooad', 'optimization', 'micro_services_architecture', 'machine_learning', 'data_structures', 'it_skills']",3,0.3127013
2707,2707,Senior Lead Engineer Data & Analytics,"['project_management', 'ssrs', 'lead', 'active_directory', 'html', 'ssis', 'business_intelligence', 'troubleshooting']",5,0.7796039
2709,2709,Data Engineer / Sr. Data Engineer / Lead Data Engineer,"['data_science', 'java', 'hive', 'data_management', 'big_data', 'e_-_commerce', 'spark', 'data_modeling']",7,0.46722835
2712,2712,Fresher Job - Junior MIS Executive / Data Analyst,"['excel', 'excel_sheet', 'jira', 'confluence', 'ms_office', 'it_skills', 'project_management', 'bpo']",3,0.4949433
2714,2714,Scientist I - Strain Engineering,"['biotechnology', 'data_analysis', 'interpersonal_skills', 'construction', 'academic_research', 'manager_technology', 'genetics', 'molecular_biology']",5,0.53926384
2716,2716,Lead Data Engineer,"['database_design', 'data_warehousing', 'etl_tool', 'sql', 'gcp', 'ftp', 'matillion', 'digital_marketing']",0,0.51068157
2721,2721,Lead Data Engineer,"['it_skills', 'python', 'software_development', 'testing', 'data_science', 'big_data', 'linux', 'coding']",1,0.6817904
2723,2723,Lead Software Engineers: Java and Big Data,"['debugging', 'kafka', 'scala_programming', 'spark', 'core_java', 'emr', 'data_structure', 'java']",7,0.4066737
2729,2729,Senior Data Engineer,"['it_skills', 'java', 'python', 'cloud', 'big_data', 'azure', 'cloud_computing', 'coding']",1,0.7718773
2731,2731,Sr. Talend Big Data Engineer,"['performance', 'azure_data_factory', 'etl', 'data_warehousing', 'apache_hive', 'rdbms', 'hive', 'adf']",0,0.64260805
2732,2732,Senior Data Engineer,"['administration', 'automation', 'data_services', 'business_intelligence', 'operations', 'analytics', 'monitoring', 'financial_services']",5,0.78199244
2735,2735,Senior Data Engineer,"['payroll', 'business_analysis', 'consulting', 'agile', 'data_structures', 'customer_service', 'open_source', 'distribution_system']",2,0.57546103
2736,2736,Senior Data Engineer,"['api', 'graphql', 'sql_database', 'sql', 'product_management', 'computer_science', 'backend', 'web_technologies']",2,0.3503341
2738,2738,Senior Data Engineer,"['java', 'python', 'scala', 'sql_database', 'sql']",7,0.8129215
2742,2742,Sr Data Engineer,"['java', 'scala', 'python', 'emr', 'pyspark', 'database_structure', 'nsq', 'mysql']",0,0.4989737
2745,2745,Data Engineer or Senior Data Engineer Position,"['spark', 'data_engineer', 'scala', 'aws', 'sql', 'it_skills', 'python', 's3']",7,0.5515053
2746,2746,Senior Data Engineer,"['hive', 'scala', 'data_structures', 'hadoop', 'data_management', 'big_data', 'data_engineer', 'data_analysis']",7,0.65888596
2751,2751,Senior Data Engineer,"['bash', 'linux', 'grafana', 'apache_flink', 'java', 'kafka', 'hadoop', 'spark']",7,0.48227435
2752,2752,Sr. Data Engineer (Python/Airflow/SQL),"['airflow', 'python', 'sql']",0,0.7259607
2754,2754,Senior Data Engineer,"['java', 'algorithms', 'unit_testing', 'scala', 'spark', 'data_processing', 'aws', 'python']",7,0.5733298
2761,2761,Senior Data Engineer | Lululemon,['kafka'],7,0.4924583
2762,2762,Senior Data Engineer,"['it_skills', 'project_management', 'bpo', 'project_management', 'process_improvement', 'order_management', 'sap', 'billing']",1,0.41015762
2768,2768,Senior Data Engineer,"['iso', 'enterprise_applications', 'social_media', 'machine_learning', 'integration_testing', 'data_processing', 'application_development', 'jira']",2,0.34758705
2771,2771,Senior Data Engineer,"['python_web_scraping', 'data_extraction', 'python', 'sql', 'cloud_concepts', 'django', 'web_frameworks', 'aws']",0,0.7394978
2772,2772,Senior Data Engineer,"['word', 'data_analysis', 'powerpoint', 'presentation', 'mode_analytics', 'analysis', 'python', 'mysql']",4,0.50224155
2773,2773,Sr. Data Engineer Opportunity at phData - Base Anywhere India,"['it_skills', 'java', 'python', 'cloud', 'big_data', 'aws', 'azure', 'data_engineering']",1,0.8869262
2777,2777,Azure Data Engineer (Mid-Senior Level),"['mining', 'erm', 'chemical', 'pharma', 'consulting', 'management']",5,0.85943365
2779,2779,Senior Backend / Data Engineer,"['tensorflow', 'python', 'communication', 'api', 'machine_learning', 'spacy', 'javascript', 'pytorch']",6,0.5593935
2780,2780,Senior Data Engineer,"['java', 'hive', 'scala', 'data_engineer', 'spark', 'data_architecture', 'data_modeling', 'etl']",7,0.87279224
2787,2787,Senior Data Engineer - Azure,"['it_skills', 'python', 'cloud', 'azure', 'training', 'automation', 'data_migration', 'cloud_security']",1,0.41632244
2793,2793,Senior Data Engineer,"['supply_chain', 'linux', 'data_modeling', 'coding', 'postgresql', 'mysql', 'stored_procedures', 'ssl']",2,0.5137391
2799,2799,Senior Data Engineer,"['sql_queries', 'mysql', 'javascript', 'infrastructure', 'scheduling', 'big_data', 'data_warehousing', 'aws']",0,0.30430642
2803,2803,Senior Software Engineer - Data and ML,['senior_software_engineer_-_data_and_ml'],5,0.20799954
2804,2804,"Senior Architect, Data Engineering","['supply_chain', 'operations_management', 'data_analysis', 'demand_planning', 'network_analysis', 'network_optimization', 'workflow', 'business_intelligence']",3,0.46509287
2807,2807,Senior Data Visualization Engineer,"['it_skills', 'python', 'tableau', 'computer_science', 'consulting', 'programming', 'scrum', 'data_visualization']",2,0.4299391
2809,2809,Sr. Big Data DevOps Engineer,"['tomcat', 'jboss', 'bfsi', 'configuration_management', 'mysql', 'packaging', 'open_source', 'ssl']",6,0.49390084
2813,2813,Senior Data Warehouse Engineer,"['business_intelligence', 'hive', 'hadoop', 'data_management', 'spark', 'data_warehousing', 'data_modeling', 'solution_design']",7,0.35516202
2819,2819,Senior Analyst - Data Science - IIT/NIT/IIM/XLRI/FMS,"['data_science', 'r', 'python', 'tableau', 'verbal_communications', 'sas', 'data_analysis', 'qlik']",4,0.6887494
2821,2821,Senior Business Analyst/ Asst. Manager - Scala/ Spark - Big Data,"['java', 'mapreduce', 'continuous_integration', 'hdfs', 'hadoop', 'hive', 'spark', 'pig']",7,0.50524026
