Unnamed: 0.1,Unnamed: 0,Job_Role,Skills/Description,lda_topic,lda_score
7514,7514,Data & Cloud Architect,"['it_skills', 'java', 'python', 'cloud', 'project_management', 'big_data', 'aws', 'root_cause_analysis']",1,0.8852881
5343,5343,Senior Data Engineer,"['python', 'scala', 'data_engineer', 'aws', 'rds', 'athena', 'data_integration', 'java']",1,0.35721707
9534,9534,Software Engineer 2,"['computer_science', 'performance_tuning', 'coding', 'shell_scripting', 'agile', 'application_development', 'teradata', 'financial_services']",2,0.66143805
450,450,"Lead Data Scientist, Presales","['usage', 'presales', 'analytics']",5,0.48991904
2276,2276,Staff Data Engineer - Data Analytics & Reporting,"['it_skills', 'python', 'testing', 'cloud', 'aws', 'tableau', 'power_bi', 'computer_science']",1,0.8862497
3316,3316,Data Engineer,"['it_skills', 'python', 'testing', 'oracle', 'business_process', 'powershell', 'data_quality', 'informatica']",1,0.4593919
9001,9001,Entity Management Quality Control Analyst,"['it_skills', 'project_management', 'bpo', 'project_management', 'corporate_actions', 'excel', 'aerospace', 'ihs']",3,0.5049715
186,186,Data Scientist,"['it_skills', 'python', 'data_science', 'cloud', 'big_data', 'aws', 'tableau', 'backend']",1,0.77931714
10725,10725,"PMO Analyst, Documentation","['process_documentation', 'project_management_office', 'pmo', 'wings', 'written_communication', 'scope', 'data_management', 'performance_management']",5,0.6743969
7360,7360,"Data Engineer-Scala, Python, Spark (2-7 Years) Mumbai, Gurgaon","['cloud', 'python', 'java', 'spark', 'scala', 'devops', 'investment_management', 'hadoop']",7,0.427772
8986,8986,DLP Analyst,"['analyst', 'data_loss_prevention', 'analytical', 'information_security', 'retail_banking', 'vulnerability', 'it_operations', 'security_monitoring']",5,0.6711368
3593,3593,Senior Technical Lead (Data Engineer),"['rest_api', 'debugging', 'flexbox', 'javascript', 'redux_saga', 'unit_testing', 'reduxthunk', 'component_lifecycle']",0,0.65881467
9641,9641,Channel Operations Analyst,"['customer_service', 'excel', 'compliance', 'excellent_communication_skills', 'data_management', 'channel_sales', 'operations', 'problem_-_solving']",5,0.6133423
4260,4260,Data Engineer,"['big_data_engineering', 'business_intelligence', 'advanced_analytics', 'cloud', 'data_engineer', 'data_analysis', 'etl', 'elt']",4,0.36204425
7307,7307,EA - EPBCS - Senior Technical Analyst,"['post_production', 'automation', 'change_management', 'data_validation', 'production_support', 'data_management', 'project_delivery', 'forecasting']",2,0.39940894
1465,1465,Senior Analyst-Data Visualization,"['analyst', 'publishing', 'architecture', 'qlik_sense', 'consulting', 'data_visualization', 'business_intelligence', 'individual_contributor']",5,0.7821173
9253,9253,SAP HCM Config Senior Analyst,"['payroll', 'data_migration', 'manager_quality_assurance', 'senior_analyst', 'event_management', 'analytical', 'php', 'http']",2,0.7631839
832,832,Data Scientist - Machine Learning/ Deep Learning,"['machine_learning', 'deep_learning', 'python', 'it_skills', 'data_science', 'tensorflow', 'pytorch', 'r']",6,0.7214966
3323,3323,Data Engineer: Big Data,"['cloud_computing', 'eclipse', 'scala', 'big_data', 'python', 'interpersonal_skills', 'git', 'time_management']",7,0.63765615
777,777,Data Scientist: Artificial Intelligence,"['ivr', 'telecommunication', 'analytics', 'monitoring', 'capacity_planning', 'it_skills', 'cloud', 'disaster_recovery']",2,0.49181882
7634,7634,Data Engineer For worlds largest media company - Gurgaon,"['snowflake', 'aws', 'sql', 'etl', 'power_bi', 'python', 'tableau', 'sqls']",0,0.44319934
10633,10633,Azure Tech Lead,"['azure_data_factory', 'pyspark', 'azure', 'azure_data_lake_store', 'sparksql', 'azure_data', 'sql', 'azure_databricks']",7,0.47915837
3417,3417,Data Quality Analyst - Informatica,"['informatica', 'trillium', 'it_skills', 'oracle', 'sap', 'data_quality_analysis', 'testing', 'data_profiling']",3,0.4157862
4112,4112,Data Engineer/ Sr. Data Engineer (5-14 Years),"['pyspark', 'aws', 'python', 'airflow', 'hive', 'scala', 'kafka', 'spark']",7,0.6943901
4359,4359,Data Engineer: Business Intelligence,"['business_intelligence', 'unix', 'data_analysis', 'data_validation', 'interpersonal_skills', 'time_management', 'agile', 'data_mapping']",5,0.77773225
1181,1181,PRINCIPAL DATA SCIENTIST,"['it_skills', 'python', 'data_science', 'machine_learning', 'cloud', 'devops', 'aws', 'principal']",1,0.7718886
8037,8037,Business Analyst,"['data_analysis', 'business_analyst', 'business_analysis', 'analytical', 'test_case_review', 'data_mapping', 'user_acceptance_testing', 'release_management']",5,0.43074375
3721,3721,Senior Technical Lead (Data Engineer),"['jira', 'se', 'sdlc', 'mysql', 'java', 'selenium', 'stlc', 'agile']",7,0.50910795
8387,8387,Reliability Analyst,"['it_skills', 'power_bi', 'mining', 'semiconductor', 'aviation', 'aerospace', 'data_security', 'data_collection']",0,0.31690797
7421,7421,Digital Engineering Senior Analyst,"['spark', 'python', 'azure', 'aws', 'gcp', 'hadoop', 'snowflake', 'etl_cloud']",0,0.5794661
6810,6810,Engineering Manager - Data Platform,"['it_skills', 'project_management', 'big_data', 'bpo', 'project_management', 'process_design', 'analytical', 'data_analytics']",1,0.6452993
2648,2648,Data Analyst,"['mis_reporting', 'data_analysis', 'excel', 'sales_operations', 'vlookup', 'data_analyst', 'mis_generation', 'powerpoint']",5,0.78207034
272,272,Data Scientist,"['natural_language_processing', 'it_skills', 'python', 'machine_learning', 'aws', 'azure', 'nlp', 'vision']",1,0.57590735
4130,4130,Data Engineer/Sr. Data Engineer Analytics,"['linux', 'tableau', 'power_bi', 'gcp', 'python', 'pyspark', 'kinesis', 'analytical']",0,0.54162556
3934,3934,We are hiring For AWS Data Engineer,"['spark', 'aws', 'sql']",7,0.7249226
8894,8894,Looking For Business Analyst (Power BI & Tableau),"['business_analysis', 'msbi', 'tableau', 'business_intelligence', 'mdx', 'data_anlalytics', 'sql_server_development', 'sql_server_reporting_services']",0,0.33624807
2468,2468,Data Engineer,"['big_data', 'it_skills', 'python', 'software_development', 'testing', 'data_science', 'cloud', 'oracle']",1,0.88693106
2452,2452,Sr Specialist Data Management Engineer,"['computer_science', 'fund_accounting', 'data_management', 'wealth_management', 'data_modeling', 'database_administration', 'data_quality', 'management']",5,0.65319574
918,918,Operation Research -Data Scientist,"['cplex', 'optimization', 'python', 'it_skills', 'testing', 'data_science', 'machine_learning', 'artificial_intelligence']",1,0.4475131
483,483,Staff Data Scientist,"['data_science', 'java', 'algorithms', 'nlp', 'data_structures', 'data_scientist', 'computer_science', 'information_retrieval']",6,0.73991895
11567,11567,Ld. Front-End Dev,['front_end'],2,0.5187434
1290,1290,Data Scientist,"['python', 'hadoop', 'it_skills', 'doctor', 'bsc', 'min', 'breeding', 'senior']",1,0.6646513
5067,5067,Data Engineering Application Developer,"['pyspark', 'cloud_composer', 'spark', 'storage', 'java', 'communication', 'cloud_data_fusion', 'pub_/_sub']",7,0.87445146
8741,8741,Senior Software Engineer,"['computer_science', 'front_end', 'coding', 'postgresql', 'mysql', 'consulting', 'data_structures', 'application_development']",2,0.8795313
7319,7319,Financial Markets-Analyst-METEOR,"['finance', 'trade_support', 'credit_derivatives', 'data_processing', 'corporate_actions', 'trade_settlements']",3,0.8220981
4562,4562,Data Analyst [ R ],"['advance_excel', 'communication_skills', 'r', 'vba', 'power_bi', 'analytical_skills', 'data_analysis', 'data_analyst']",4,0.45948535
11750,11750,Mobile Application Developer- Android,"['product_development', 'graphics', 'android']",4,0.49946633
8486,8486,Junior Research Analyst,"['code', 'junior_research_analyst', 'deployment', 'mca', 'data_mining', 'matlab', 'business_executive', 'web_technologies']",6,0.634799
5759,5759,Data Engineering Associate,"['supply_chain', 'continuous_integration', 'data_management', 'strategic_planning', 'manager_technology', 'data_quality', 'manager_quality_control', 'engineering_associate']",5,0.7818639
4766,4766,Associate Data Quality Assurance Analyst,"['customer_support', 'quality_assurance', 'travel_agency', 'training', 'data_quality', 'excel', 'feedback', 'calling']",6,0.42587277
11003,11003,Credit Analyst,"['loans', 'financial_statements', 'ratio_analysis', 'nbfc', 'cash_flow', 'data_integrity', 'credit_assessment', 'medical_insurance']",3,0.33351147
2962,2962,Data Analyst,"['data_analysis', 'data_mapping', 'sql']",4,0.44063967
11884,11884,"Analytics Engineer, BI Engineer (L4/L5)","['automation', 'product_engineering', 'version_control', 'coding', 'catering', 'data_warehousing', 'analytics', 'downstream']",5,0.5115769
484,484,Data Scientist,"['python', 'notebook', 'artificial_intelligence', 'machine_learning', 'zyputer', 'r', 'data_scientist']",6,0.46788648
9118,9118,Opportunity | Kafka Engineer | Tavant,"['java', 'it_skills', 'python', 'machine_learning', 'artificial_intelligence', 'cloud', 'jenkins', 'aws']",1,0.8869491
10919,10919,Docketing and paralegal:: Business Analyst::Gurgaon,"['docketing', 'client_management', 'para_legal', 'prosecution', 'data_management', 'project_delivery', 'intellectual_property', 'competitive_analysis']",6,0.440905
8320,8320,Tier 3 Senior SOC Analyst,"['it_skills', 'python', 'quality_assurance', 'cloud', 'computer_science', 'automation', 'manager_quality_assurance', 'linux']",1,0.5122892
5636,5636,"TECH SPECIALIST, SOFTWARE ENGINEERING(Data Engineering)","['computer_science', 'process_improvement', 'postgresql', 'mysql', 'data_processing', 'wellness', 'microsoft_azure', 'open_source']",2,0.48708498
8978,8978,People Research Analyst,"['bpo', 'qualitative_research', 'erm', 'data_analysis', 'sas', 'performance_management', 'analytical', 'spss']",5,0.673096
4337,4337,Big Data Engineer,"['spark', 'algorithms', 'unix', 'mapreduce', 'data_structures', 'big_data', 'analytical', 'python_scripting']",7,0.49988964
1463,1463,Senior Analyst-Data Maintenance,"['it_skills', 'cloud', 'statistical_programming', 'analyst', 'sas', 'test_scripts', 'pharmacy', 'reconciliation']",1,0.47731265
7878,7878,Sr. Business Analyst,"['customer_acquisition', 'statistical_modeling', 'google_analytics', 'data_management', 'business_analyst', 'business_analysis', 'analytical', 'data_analyst']",5,0.65662587
4815,4815,Big Data Engineer,"['unix', 'core_java', 'linux', 'consulting', 'debugging', 'data_processing', 'workflow', 'application_development']",2,0.879159
1584,1584,Data Analytics - Analyst,"['data_cleansing', 'sap', 'sas', 'peoplesoft', 'data_collection', 'oracle', 'data_mining', 'ssis']",5,0.7010196
10611,10611,ML Lead,"['computer_science', 'computer_vision', 'data_analysis', 'machine_learning', 'deployment', 'business_strategy', 'data_mining', 'forecasting']",6,0.46082696
6403,6403,Big Data Developer,"['java', 'snowflake', 'spark', 'agile_methodologies', 'kafka', 'plotly', 'etl', 'data_mining']",7,0.5009178
7231,7231,Big Data Developer - Java/ Hive/ Mapreduce,"['java', 'map_reduce', 'hive', 'processing', 'hadoop', 'spark', 'scala', 'algorithm']",7,0.76699317
11735,11735,Staff Software Developer - ML Platform,"['it_skills', 'java', 'python', 'data_science', 'machine_learning', 'cloud', 'product_management', 'backend']",1,0.7580873
9505,9505,Senior Analyst- Automation,"['vba', 'advanced_excel', 'python', 'excel', 'it_skills', 'pivot_tables', 'performance_optimization', 'code_refactoring']",1,0.45648465
2793,2793,Senior Data Engineer,"['supply_chain', 'linux', 'data_modeling', 'coding', 'postgresql', 'mysql', 'stored_procedures', 'ssl']",2,0.5137391
3971,3971,Data Analyst,"['data_analysis', 'sql_queries', 'python', 'sql_query_writing', 'machine_learning_algorithms', 'data_analytics', 'machine_learning', 'r_program']",1,0.6014633
7019,7019,Hiring Hive SQL Developer/Big Data Developer - Remote/Gurgaon,"['scala', 'hive', 'shell_scripting', 'big_data_engineer', 'python', 'postgresql', 'sql_development', 'hadoop']",7,0.6588293
2665,2665,Data Analyst - HR,"['excel', 'power_bi', 'vba', 'hr_mis', 'power_apps', 'data_analysis', 'power_automate', 'dashboards']",3,0.55217177
9590,9590,Technical Analyst - S4 integration,"['s4_integration', 'sap_cloud_platform', 'odata', 'finance', 'financial_accounting', 'cio', 'master_data_management', 'sap_development']",3,0.6538923
8437,8437,Business Analyst - Hyderabad,"['business_analyst', 'business_analysis', 'data_warehousing', 'etl', 'financial_analysis', 'data_analysis', 'complex_analysis', 'data_mining']",5,0.5722712
9709,9709,Sr. Python- Django Developer,"['front_end', 'git', 'hp_data_protector', 'application_programming', 'django', 'mysql', 'debugging', 'agile']",2,0.4969854
3439,3439,Data Analyst,"['cognos', 'data_mining', 'tableau', 'or_power_bi', 'it_skills', 'power_bi', 'data_analysis', 'machine_learning']",4,0.55711377
1345,1345,Data Scientist,"['java', 'hive', 'hadoop', 'spark', 'redshift']",7,0.6553197
5130,5130,Analyst - C++/Linux/Data Structure - L2 Support,"['c++', 'linux', 'valgrind', 'gdb', 'data_structure', 'l2_support']",6,0.6692336
7335,7335,Data Engineer Intern,"['java', 'scala', 'python', 'azure_cli', 'postman', 'azure', 'nexus', 'container_registry']",0,0.5181558
602,602,Junior/Senior Data Scientist - Consulting Firm,"['r', 'spss', 'python', 'business_intelligence', 'sas', 'data_management', 'data_mining', 'tableau']",4,0.87344193
1324,1324,Data Scientist,"['python', 'nlp', 'machine_learning', 'sql']",6,0.5253183
7374,7374,Hiring For Platform Engineer (Data Management) - Gujarat / Gurgaon,"['google_pub', 'data_management', 'bigquery', 'google_cloud', 'timescale', 'sql', 'iot']",0,0.73644024
9730,9730,Sr . Python Developer,"['git', 'linux', 'django', 'debugging', 'programming', 'issue_resolution', 'application_architecture', 'data_visualization']",2,0.53201455
10937,10937,Research Analyst,"['financial_analysis', 'research_analysis', 'finance', 'research', 'analytics', 'business_analysis', 'secondary_research', 'data_analysis']",5,0.39419577
2864,2864,Gcp Data Engineer,"['python', 'java', 'gcp', 'gcp_cloud', 'apache_beam', 'big_query', 'cloud_storage', 'pub_sub']",4,0.7388562
11655,11655,Team Lead Machine Learning,"['it_skills', 'java', 'j2ee', 'python', 'machine_learning', 'product_management', 'big_data', 'computer_science']",1,0.8860706
4886,4886,Data Engineer I,"['it_skills', 'java', 'python', 'machine_learning', 'aws', 'xml', 'agile', 'html']",1,0.5631493
10000,10000,Business Intelligent Analyst,"['data_analysis', 'excel', 'project_management', 'data_collection', 'market_research', 'ups', 'management', 'powerpoint']",5,0.6152015
5728,5728,Data Engineer,"['database_administration', 'snowflake', 'database_development', 'sql', 'datastage', 'snowflake_utilities', 'snowsql', 'uc4']",3,0.43025798
10475,10475,Hiring For Python Developer with Spark Experience,"['python', 'spark', 'etl', 'apache_spark', 'agile', 'aws', 'cloud_computing', 'java']",7,0.51919127
965,965,Data Scientist,"['supply_chain', 'computer_science', 'home_appliances', 'project_management', 'analytical', 'fmcg', 'ms_office', 'data_mining']",5,0.76070374
9759,9759,MIS Executive and Business Analyst,"['dashboarding', 'dashboards', 'macros', 'excel_dashboards', 'conditional_formatting', 'mis_generation', 'excel_sheet', 'workforce_management']",4,0.33866537
218,218,Senior Data Scientist,"['it_skills', 'python', 'data_science', 'machine_learning', 'big_data', 'supply_chain', 'data_analysis', 'web_analytics']",1,0.53394675
11702,11702,Product Manager,"['scrum', 'communication', 'jira', 'confluence', 'agile', 'pharma', 'workflow', 'healthcare']",2,0.4990452
3664,3664,Senior Technical Lead (Data Engineer),"['maven', 'core_java', 'project_support', 'postgresql', 'mysql', 'agile', 'apache', 'troubleshooting']",2,0.7702876
7748,7748,Senior Analyst-Telecom Operations,"['telecom', 'customer_service_management', 'consulting', 'customer_retention', 'monitoring', 'it_skills', 'cloud', 'process_orientation']",5,0.56670904
10625,10625,Lead Product Designer,"['product_strategy', 'ui', 'animation', 'product_designer', 'prototyping', 'visual_design', 'typography']",4,0.74078435
3253,3253,Data Engineering Application Developer,"['it_skills', 'cloud', 'big_data', 'azure', 'business_process', 'interpersonal_skills', 'nosql', 'analytical']",1,0.5989975
7926,7926,Senior Analyst-Procure To Pay Processing,"['billing', 'consulting', 'operations', 'procurement', 'succession_planning', 'finance', 'data_analytics', 'financial_operations']",5,0.7822193
2795,2795,Sr. Data Engineer,"['hive', 'sql', 'map_reduce', 'python', 'performance_tuning', 'sqoop', 'sqls', 'data']",7,0.7092414
5233,5233,Data Engineer - Power BI/Tableau,"['power_bi', 'tableau', 'sql', 'spss', 'written_communication', 'python', 'data_mining', 'rapidminer']",4,0.59443194
10368,10368,Sr . Product Designer,"['product_strategy', 'front_end', 'product_manager', 'ui', 'problem_solving', 'prototyping', 'typography', 'visual_design']",4,0.6481108
11261,11261,Quality Analyst Call Monitoring,"['quality_audit', 'quality_monitoring', 'quality_analysis', 'quality_check', 'bpo', 'data_analysis', 'training', 'qa']",3,0.6540788
4510,4510,Data Analyst (ETL Tools),"['data_modeling', 'consulting', 'data_analyst', 'scheduling', 'informatica', 'stored_procedures', 'unit_testing', 'pentaho']",5,0.77457106
4827,4827,"Python Data Engineer, Product based, Hyderabad.","['it_skills', 'python', 'software_development', 'data_science', 'aws']",1,0.8331141
9100,9100,Sr . Customer Success Engineer,"['it_skills', 'python', 'data_science', 'machine_learning', 'cloud', 'big_data', 'aws', 'computer_science']",1,0.8863257
2911,2911,Data Engineer: Big Data,"['big_data', 'data_migration', 'github', 'version_control', 'devops', 'microsoft', 'cosmos', 'data_warehousing']",3,0.38517597
2729,2729,Senior Data Engineer,"['it_skills', 'java', 'python', 'cloud', 'big_data', 'azure', 'cloud_computing', 'coding']",1,0.7718773
7569,7569,Business Analyst Senior,"['computer_science', 'uml', 'business_analysis', 'data_structures', 'system_design', 'project_planning', 'visio', 'ms_office']",5,0.5078343
8861,8861,Frontend Developer ? Senior Tech Lead/Associate Manager,"['telecom', 'san', 'jquery', 'coding', 'project_management', 'javascript', 'html', 'mvc']",2,0.8753371
9548,9548,Lead Cloud ERP Analyst,"['application_support', 'data_analysis', 'ftp', 'mis', 'mysql', 'consulting', 'plsql', 'edi']",5,0.44088534
1366,1366,Data Scientist - MNC - Direct Permanent,"['natural_language_processing', 'algorithm_development', 'artificial_intelligence', 'data_structures', 'machine_learning', 'data_science', 'nlp', 'algorithms']",6,0.87122935
8048,8048,Data Engineers,"['web_development', 'it_support', 'programming', 'web_designing', 'testing']",3,0.49230477
11203,11203,Manager - Business Analyst - Supply Chain/Healthcare Domain,"['business_intelligence', 'supply_chain_analytics', 'consulting', 'data_analytics', 'supply_chain', 'analytics', 'consulting_-_healthcare', 'sql']",4,0.5622885
4468,4468,Data Analyst,"['data_analysis', 'analytical', 'consulting', 'data_collection', 'database', 'business_rules', 'data_integrity', 'data_analyst']",5,0.7764722
11467,11467,Sr. PHP Web Developer,"['jquery', 'mysql', 'data_structures', 'html', 'web_designing', 'seo', 'open_source', 'sdlc']",2,0.5557963
9045,9045,"Staff Analyst, Analytics","['r', 'spss', 'sas', 'hiveql', 'microstrategy', 'written', 'mining', 'hadoop']",4,0.59295994
6097,6097,Data Engineer,"['computer_science', 'mysql', 'agile', 'scrum', 'data_quality', 'jira', 'information_technology', 'analytics']",2,0.87683076
11307,11307,Industry Consultant-INDUSTRY.Government: Central/Federal,"['sales', 'accounting', 'domain_expert', 'query', 'taxation', 'indirect_taxation']",3,0.6951496
281,281,Senior Data Scientist,"['computer_science', 'analytical_skills', 'advanced_analytics', 'sds', 'data_science', 'artificial_intelligence', 'machine_learning', 'management_consulting']",6,0.43084687
11556,11556,"Spec, Full-Stack Dev","['manager_quality_assurance', 'coding', 'consulting', 'javascript', 'workflow', 'test_planning', 'html', 'application_development']",2,0.87955093
6186,6186,Staff Data Engineer,"['it_skills', 'product_management', 'unix', 'sap', 'siebel', 'linux', 'soa', 'xml']",1,0.36978078
9928,9928,"Sr. Spec, Back-End Development","['computer_science', 'backend', 'manager_quality_assurance', 'coding', 'consulting', 'workflow', 'test_planning', 'application_development']",2,0.87939566
838,838,Data Scientist - Predictive Analytics,"['analytics', 'data_mining', 'predictive_analytics', 'it_skills', 'java', 'python', 'data_science', 'machine_learning']",1,0.4880295
721,721,Data Scientist,"['data_science', 'algorithms', 'customer_experience', 'data_scientist', 'customer_centric', 'computer_science', 'machine_learning']",6,0.72327924
7143,7143,Data Engineer,"['dwh_desing', 'python']",0,0.6412596
3683,3683,Senior Technical Lead (Data Engineer),"['san', 'backend', 'xml', 'agile', 'http', 'json', 'customer_service', 'information_technology']",2,0.7732065
1559,1559,Senior Analyst-Data Visualization,"['publishing', 'consulting', 'analytics', 'it_skills', 'artificial_intelligence', 'cloud', 'tableau', 'architecture']",5,0.45902157
3303,3303,Data Warehouse Engineer,"['performance_tuning', 'coding', 'unit_testing', 'apache', 'business_intelligence', 'troubleshooting', 'data_mining', 'sql']",5,0.3809902
3073,3073,"Associate Director, Data Engineering - Automotive Mastermind","['it_skills', 'python', 'software_development', 'cloud', 'devops', 'big_data', 'aws', 'computer_science']",1,0.88638705
7451,7451,Architect Data Science (Deep Learning and NLP Expert),"['data_science', 'nlp', 'deep_learning']",6,0.72141385
363,363,Data Scientist - I / II,"['java', 'algorithms', 'c_/_c_+_+', 'data_scientist', 'natural_language_processing', 'computer_science', 'reinforcement_learning', 'computer_vision']",6,0.7462639
7995,7995,Business Analyst - Banking Framework,"['product_management', 'hp_data_protector', 'wealth_management', 'coding', 'bfsi', 'presales', 'user_acceptance_testing', 'recruitment']",2,0.40341008
5415,5415,AWS Data Engineer,"['data_engineering', 'etl', 'aws', 'it_skills', 'python', 'cloud', 'devops', 'jenkins']",1,0.5843164
3277,3277,Data Lead / Senior Data Lead,"['gcp', 'etl', 'python', 'sql', 'it_skills', 'java', 'cloud', 'big_data']",1,0.53241485
3288,3288,Data Engineer: Business Intelligence,"['unix', 'data_analysis', 'data_validation', 'business_intelligence', 'analytics', 'tableau', 'db_querying', 'agile']",5,0.5340575
2863,2863,Exciting Job Opening - Data Engineer (MS BI / Azure) - Columbus Global,"['ssis', 'it_skills', 'java', 'business_intelligence', 'ms_bi', 'azure', 'adf', 'ssrs']",0,0.56475365
6000,6000,Big Data Engineer,"['computer_science', 'c++', 'linux', 'networking', 'rdbms', 'php', 'resource_management', 'ruby']",2,0.76109755
3276,3276,Data Engineer: Business Intelligence,"['unix', 'data_analysis', 'analytics', 'it_skills', 'testing', 'tableau', 'data_validation', 'business_intelligence']",5,0.42854425
3196,3196,Looking For Senior Engineering Manager-Big Data Hyderabad,"['it_skills', 'python', 'software_development', 'cloud', 'devops', 'oracle', 'big_data', 'azure']",1,0.8869263
3964,3964,Offer Data E2E - Monitoring Engineer,"['prtg', 'monitoring_tools', 'infrastructure', 'deployment', 'management', 'oracle', 'troubleshooting', 'monitoring']",2,0.5581783
8147,8147,Business Solution Analyst,"['jira', 'architectural_diagrams.', 'rest', 'confluence', 'swagger', 'json', 'process_flows', 'data_models']",4,0.5523173
6520,6520,Data Engineer-II,"['python', 'data_engineer', 'business_analytics']",7,0.4906074
5460,5460,Data Engineers,"['python', 's3', 'spark', 'azure', 'redshift', 'shell', 'hive', 'pyspark']",7,0.5367758
2892,2892,Data Engineer: Data Integration,"['unix', 'coding', 'mis', 'informatica', 'business_intelligence', 'it_skills', 'testing', 'cloud']",1,0.3957563
10467,10467,Hadoop Developer,"['spark', 'hadoop', 'hive', 'azure', 'scala', 'kafka', 'hadoop_cloudera_distribution']",7,0.8594101
1498,1498,"Senior Data Analyst, SME Banking","['sas', 'tableau', 'qlikview', 'sql', 'python', 'vba', 'data_analytics']",4,0.73790914
5623,5623,GCP Data Engineer,"['python_developer', 'google_cloud_platforms', 'python', 'gcp', 'communication', 'pub_sub', 'apache_beam', 'sdlc']",4,0.45989585
3766,3766,Data Entry Associate/Quality Analyst,"['excel', 'vlookup', 'analytical', 'finance', 'commerce', 'associate_quality_analyst', 'data_entry']",5,0.44465262
11569,11569,"Specialist, Full-Stack Developer","['manager_quality_assurance', 'coding', 'consulting', 'javascript', 'workflow', 'test_planning', 'html', 'application_development']",2,0.87957305
10350,10350,Analyst/ Senior Manager/ DGM/ AGM - Finance (Part of Equity Team),"['business_planning', 'finance', 'agm', 'equity', 'data_maintenance', 'senior_management', 'due_diligence']",5,0.51456213
10179,10179,Product Manager Tech - Marketplace,"['technical_product_management', 'product_manager', 'negotiation', 'technical_engineering', 'data_acquisition']",2,0.8244874
4738,4738,Technical Lead Data Engineer,"['it_skills', 'java', 'python', 'cloud', 'project_management', 'big_data', 'aws', 'azure_databricks']",1,0.7264793
7469,7469,Biology Data Curator,"['data_curation', 'molecular_biology', 'biotechnology', 'bioinformatics', 'microbiology', 'pharmacology']",2,0.71163374
3125,3125,Lead Data Engineer,"['computer_science', 'spark', 'analytical', 'data_processing', 'manual', 'continuous_improvement', 'distribution_system', 'analytics']",5,0.4796313
3662,3662,Senior Technical Lead (Data Engineer),"['adobe_suite', 'sketch', 'communication', 'ppt', 'engineering_services', 'prototype', 'web_technologies', 'networking']",3,0.5331694
1431,1431,Senior Analyst-Data Management,"['backend', 'data_management', 'database_design', 'consulting', 'sql', 'it_skills', 'artificial_intelligence', 'cloud']",1,0.39703426
10384,10384,Senior Product Manager,"['analytical', 'excel', 'it_skills', 'product_management', 'azure', 'computer_science', 'administration', 'automation']",5,0.581675
5461,5461,Engineer - SDG,"['qt', 'unit_testing', 'linux', 'software_engineering', 'c_/_c_+_+', 'data_structures', 'electronics', 'requirement_analysis']",6,0.42764518
6612,6612,"SQL | Python | ETL | Data Engineer, Bangalore","['etl', 'sql', 'python', 'data_warehousing', 'aws_stack', 'data_modeling', 'hive', 'hadoop']",0,0.56632197
4790,4790,Sr Engineer - Data Center Hardware - USA - MNC - Chennai,"['linux', 'it_hardware']",5,0.38761732
8787,8787,Senior Business Analyst/ Assistant Manager - SQL Analytics,"['sql_coding', 'sql', 'business_intelligence_tools', 'vba', 'data_analysis', 'big_data', 'business_communication_skills', 'tableau']",4,0.6499598
3506,3506,Big Data Developer,"['java', 'big_data', 'spark', 'it_skills', 'scala', 'hadoop', 'hdfs', 'python']",7,0.5015605
3530,3530,Senior Technical Lead (Data Engineer),"['verbal', 'written_communication', 'written', 'aws', 'verbal_communication', 'engineering_services', 'business_analyst', 'agile']",6,0.28813016
7275,7275,Senior Analyst-Supply chain planning,"['sap', 'content_management', 'consulting', 'analyst', 'publishing', 'master_data_management', 'supply_chain_planning', 'client_relationship']",5,0.6744108
11659,11659,Graph Database Lead or Manager,"['it_skills', 'java', 'python', 'machine_learning', 'cloud', 'aws', 'azure', 'automation']",1,0.8850573
198,198,data scientist,"['excel', '524', 'power_bi', 'sql']",4,0.7818326
486,486,Data Scientist,"['unstructured_data', 'nlp', 'data_scientist', 'data_visualization', 'keras', 'computer_vision', 'deep_learning', 'python']",6,0.7501228
4663,4663,Data Analyst,"['machine_learning', 'data_analysis', 'tally', 'tableau', 'sql', 'minitab', 'excel', 'data_visualization']",4,0.71883065
340,340,FTE - Regional BI - Data Scientist,"['computer_science', 'sap', 'oracle_sql', 'neural_networks', 'machine_learning', 'predictive_modeling', 'business_solutions', 'big_data']",1,0.34497002
1715,1715,Sr Analyst Data Engineer DevOp,"['pyspark', 'software_development_life_cycle', 'snowflake', 'production_engineering', 'big_data', 'data_warehousing', 'aws', 'manufacturing_engineering']",0,0.49683237
4294,4294,Data Engineer,"['sql', 'data_profiling', 'stored_procedures', 'data_loading', 'data_cleaning', 'data_cleansing', 'data_analysis', 'etl']",0,0.3872201
7497,7497,Big Data Science Manager,"['data_science', 'big_data_analytics', 'consultancy', 'data_quality', 'cost_optimization', 'recruitment']",5,0.40643007
5936,5936,Azure Cloud Data Engineer,"['azure_data_factory', 'pyspark', 'aas', 'databricks', 'power_bi', 'cicd_deployment', 'python', 'adf']",0,0.575457
10349,10349,Analyst/Sr. Analyst - Bank Loan,"['conversions', 'bank_loan', 'cleint_onboarding', 'transaction_management', 'middle_office', 'requirement_gathering', 'business_analysis', 'rollovers']",3,0.76315975
658,658,Data Scientist,"['written', 'machine_learning', 'hadoop', 'predictive_analytics', 'spark', 'communication', 'sql', 'verbal']",7,0.29431042
4895,4895,Big Data Engineer,"['software_engineering', 'scala', 'hadoop', 'big_data', 'spark', 'aws', 'data_analytics', 'python']",7,0.6471387
